Deg;Mo;GO;CO;CR;P1;PW;T3P;T1;Ready
0;1;41,7;27;34;0,78;35;340,7755;34;1
0;1;42,8;28;36;0,78;36;344,9641;34;1
0;1;39,5;26;34;0,74;33;336,6795;33;1
0;2;45,1;30;36;0,8;38;367,001;34;1
0;1;41;27;32;0,74;34;340,7755;35;1
0;1;42,2;27;34;0,78;35;340,7755;36;1
0;1;38,8;26;34;0,7;33;336,6795;36;1
0;1;37;24;32;0,66;31;328,5805;35;1
0;1;37,2;25;32;0,64;31;332,6299;35;1
0;1;36,4;25;32;0,66;32;332,6299;34;1
0;1;39,4;25;34;0,7;33;332,6299;35;1
0;1;38,7;26;34;0,7;33;336,6795;35;1
0;1;38,2;25;34;0,68;32;332,6299;35;1
0;1;37;25;34;0,68;31;332,6299;35;1
0;1;41;27;34;0,74;34;340,7755;35;1
0;1;44,5;29;36;0,8;37;349,2915;35;1
0;1;43,1;29;34;0,8;36;349,2915;34;1
0;1;38,6;26;34;0,7;33;336,6795;34;1
0;1;40;27;34;0,72;34;340,7755;34;1
0;1;41,2;27;34;0,76;35;340,7755;34;1
0;2;46,5;31;36;0,82;39;372,79;35;1
0;1;44,8;29;34;0,82;37;349,2915;36;1
0;1;45,3;29;36;0,86;37;349,2915;36;1
0;1;44,1;28;36;0,82;36;344,9641;36;1
0;1;39,8;26;34;0,74;33;336,6795;36;1
0;1;45,7;29;36;0,84;38;349,2915;36;1
0;2;48,2;31;36;0,88;39;372,79;36;1
0;1;38,1;25;32;0,74;31;332,6299;36;1
0;1;40,8;27;34;0,74;34;340,7755;36;1
0;1;39,4;26;34;0,72;33;336,6795;36;1
0;1;40,6;26;34;0,72;33;336,6795;35;1
0;1;39,7;26;34;0,7;33;336,6795;33;1
0;1;40;27;34;0,72;34;340,7755;33;1
0;1;39,2;26;34;0,7;33;336,6795;32;1
0;1;38,8;25;34;0,68;33;332,6299;32;1
0;1;38,7;25;34;0,68;33;332,6299;32;1
0;1;39,1;26;34;0,74;33;336,6795;33;1
0;1;40,8;26;34;0,72;33;336,6795;33;1
0;1;43,4;28;34;0,8;36;344,9641;35;1
0;2;49,5;34;36;0,92;42;392,4298;35;1
0;1;45,4;29;34;0,82;37;349,2915;34;1
0;2;50,8;34;38;0,98;42;392,4298;34;1
0;2;46,4;31;34;0,82;39;372,79;34;1
0;2;47,1;31;38;0,86;39;372,79;35;1
0;2;48,8;32;36;0,9;41;378,9254;35;1
0;1;41,3;27;34;0,74;35;340,7755;36;1
0;2;45,1;30;34;0,84;38;367,001;37;1
0;1;41,1;27;34;0,76;35;340,7755;38;1
0;1;41,1;27;34;0,76;35;340,7755;38;1
0;1;40,3;27;34;0,74;34;340,7755;38;1
0;1;42,2;28;34;0,8;36;344,9641;38;1
0;1;40,2;27;34;0,74;34;340,7755;38;1
0;1;40,6;27;34;0,74;34;340,7755;37;1
0;1;41,6;27;34;0,74;35;340,7755;37;1
0;1;40,3;27;34;0,74;34;340,7755;37;1
0;1;39,3;26;34;0,7;33;336,6795;36;1
0;1;40,8;27;34;0,74;34;340,7755;36;1
0;1;42,1;27;34;0,74;35;340,7755;36;1
0;1;39,7;26;34;0,72;33;336,6795;36;1
0;1;39,9;26;34;0,72;34;336,6795;36;1
0;1;40;27;34;0,74;34;340,7755;36;1
0;1;41,7;27;34;0,8;35;340,7755;34;1
0;1;40,9;26;34;0,74;34;336,6795;34;1
0;1;43,5;29;36;0,82;37;349,2915;33;1
0;2;46,1;30;38;0,86;38;367,001;34;1
0;1;44,9;29;34;0,84;37;349,2915;33;1
0;2;44,7;30;36;0,82;38;367,001;33;1
0;1;44;29;36;0,82;37;349,2915;33;1
0;1;41,8;27;34;0,78;35;340,7755;34;1
0;1;41,9;27;36;0,8;35;340,7755;35;1
0;1;39,7;26;34;0,72;33;336,6795;36;1
0;1;41,3;27;36;0,8;35;340,7755;37;1
0;1;40,3;27;34;0,74;34;340,7755;37;1
0;1;41,2;27;34;0,74;35;340,7755;37;1
0;1;42,6;28;34;0,8;36;344,9641;38;1
0;1;39,7;26;34;0,74;34;336,6795;38;1
0;1;43,3;28;34;0,78;36;344,9641;38;1
0;1;39,5;27;34;0,72;34;340,7755;37;1
0;1;40,3;27;34;0,72;34;340,7755;37;1
0;1;38,9;26;34;0,7;33;336,6795;37;1
0;1;40,2;27;34;0,72;34;340,7755;38;1
0;1;38,9;26;34;0,7;32;336,6795;38;1
0;1;42,6;29;34;0,76;35;349,2915;39;1
0;1;39,8;26;34;0,74;33;336,6795;39;1
0;1;40,6;27;34;0,72;34;340,7755;38;1
0;1;42,2;27;32;0,78;35;340,7755;37;1
0;2;45,7;31;34;0,86;38;372,79;36;1
0;2;48,7;31;36;0,92;40;372,79;36;1
0;2;45,7;30;36;0,86;38;367,001;37;1
0;1;45;29;36;0,82;37;349,2915;36;1
0;1;43,9;28;36;0,82;36;344,9641;36;1
0;1;43,5;28;36;0,78;35;344,9641;35;1
0;1;41,3;27;36;0,78;35;340,7755;35;1
0;1;39;25;34;0,68;33;332,6299;34;1
0;1;40,7;26;34;0,72;33;336,6795;34;1
0;1;40,7;26;34;0,72;33;336,6795;34;1
0;1;41,3;26;34;0,74;34;336,6795;34;1
0;1;41,7;27;34;0,76;35;340,7755;34;1
0;1;39,9;26;34;0,72;33;336,6795;34;1
0;1;41,7;27;34;0,74;35;340,7755;34;1
0;1;41,5;27;34;0,74;34;340,7755;34;1
0;1;38,6;26;34;0,7;33;336,6795;34;1
0;1;42;27;36;0,8;35;340,7755;34;1
0;1;42,8;28;34;0,78;35;344,9641;34;1
0;2;44,9;30;36;0,8;38;367,001;34;1
0;1;43,4;29;34;0,8;37;349,2915;34;1
0;1;41,2;28;34;0,76;34;344,9641;34;1
0;2;46,7;30;36;0,8;38;367,001;34;1
0;1;38,1;25;32;0,68;32;332,6299;33;1
0;1;39,5;26;34;0,72;33;336,6795;33;1
0;1;38,1;26;34;0,68;32;336,6795;33;1
0;1;41;26;34;0,72;34;336,6795;33;1
0;1;38,4;26;34;0,68;32;336,6795;34;1
0;1;37,7;25;34;0,68;32;332,6299;35;1
0;1;39,9;26;34;0,72;33;336,6795;35;1
0;1;39,7;26;34;0,72;33;336,6795;35;1
0;1;43,5;28;36;0,82;36;344,9641;36;1
0;1;41,9;27;34;0,78;35;340,7755;36;1
0;1;41,6;27;34;0,76;35;340,7755;36;1
0;1;43,8;29;36;0,8;37;349,2915;36;1
0;1;39,7;26;34;0,72;33;336,6795;36;1
0;1;39,1;26;34;0,7;33;336,6795;36;1
0;1;41,4;28;34;0,76;35;344,9641;37;1
0;1;40,1;27;34;0,76;34;340,7755;37;1
0;1;38,4;25;34;0,68;32;332,6299;37;1
0;1;37,6;25;34;0,68;32;332,6299;37;1
0;1;39,1;26;34;0,7;33;336,6795;37;1
0;1;38,8;25;34;0,68;32;332,6299;37;1
0;1;39,2;27;34;0,72;34;340,7755;37;1
0;1;39,7;26;34;0,72;33;336,6795;37;1
0;1;39,5;26;34;0,72;33;336,6795;37;1
0;1;43,3;29;34;0,8;36;349,2915;37;1
0;1;40,4;26;34;0,74;34;336,6795;37;1
0;1;38,5;26;34;0,68;33;336,6795;35;1
0;1;40,6;27;34;0,74;34;340,7755;34;1
0;1;43,9;29;36;0,8;37;349,2915;33;1
0;1;39,2;26;34;0,7;34;336,6795;32;1
0;1;39,7;27;34;0,74;34;340,7755;32;1
0;1;40,4;26;32;0,68;34;336,6795;32;1
0;1;40,8;27;34;0,74;35;340,7755;33;1
0;1;38,6;26;34;0,7;33;336,6795;33;1
0;1;37,6;25;34;0,68;32;332,6299;33;1
0;1;39;26;32;0,68;33;336,6795;33;1
0;1;38,8;26;34;0,7;33;336,6795;33;1
0;1;36,8;25;32;0,66;31;332,6299;33;1
0;1;39,5;26;34;0,68;33;336,6795;33;1
0;1;37,3;25;34;0,66;32;332,6299;33;1
0;1;37,3;25;32;0,66;32;332,6299;33;1
0;1;36,5;25;34;0,66;32;332,6299;32;1
0;1;37,6;25;34;0,68;32;332,6299;32;1
0;1;38,4;26;34;0,68;32;336,6795;32;1
0;1;38,4;26;34;0,68;33;336,6795;33;1
0;1;36,5;24;34;0,66;31;328,5805;33;1
0;1;37,4;24;34;0,66;31;328,5805;32;1
0;1;45;29;36;0,8;37;349,2915;32;1
0;1;37,4;25;32;0,68;32;332,6299;32;1
0;1;42;27;34;0,76;35;340,7755;33;1
0;1;37,5;25;34;0,68;32;332,6299;33;1
0;1;41;28;34;0,8;34;344,9641;33;1
0;1;38;26;34;0,68;32;336,6795;33;1
0;1;41,4;28;34;0,76;35;344,9641;33;1
0;1;45,1;29;36;0,82;38;349,2915;33;1
0;1;39,2;26;34;0,72;33;336,6795;34;1
0;1;42,7;28;36;0,76;36;344,9641;33;1
0;1;39,4;26;34;0,72;33;336,6795;33;1
0;1;39;26;34;0,7;33;336,6795;32;1
0;1;40,6;27;32;0,74;34;340,7755;33;1
0;1;40,2;26;34;0,7;33;336,6795;33;1
0;1;38,6;26;34;0,68;33;336,6795;33;1
0;1;39,1;26;34;0,7;33;336,6795;32;1
0;1;39,1;26;34;0,68;33;336,6795;33;1
0;1;38,2;25;32;0,7;32;332,6299;32;1
0;1;38,7;25;34;0,68;33;332,6299;33;1
0;1;39,8;25;34;0,7;33;332,6299;34;1
0;1;38,2;25;34;0,68;32;332,6299;33;1
0;1;38,1;25;32;0,68;32;332,6299;33;1
0;1;42,3;28;34;0,74;35;344,9641;33;1
0;1;41,5;27;36;0,78;35;340,7755;34;1
0;1;40,4;27;34;0,74;34;340,7755;34;1
0;1;37,1;25;34;0,66;32;332,6299;33;1
0;1;38,9;25;32;0,7;32;332,6299;33;1
0;1;44,1;29;34;0,8;36;349,2915;33;1
0;1;40,3;27;34;0,74;34;340,7755;34;1
0;1;40,6;27;34;0,7;34;340,7755;33;1
0;1;38;25;34;0,68;32;332,6299;33;1
0;1;40,2;26;34;0,7;34;336,6795;33;1
0;1;40,4;26;34;0,72;34;336,6795;33;1
0;1;40,6;26;34;0,72;34;336,6795;34;1
0;1;41,3;27;34;0,76;35;340,7755;34;1
0;1;39,4;27;34;0,72;34;340,7755;34;1
0;1;39,7;27;34;0,72;34;340,7755;34;1
0;1;38,6;25;34;0,68;32;332,6299;34;1
0;1;38,4;25;34;0,7;32;332,6299;34;1
0;1;38,1;25;34;0,68;32;332,6299;34;1
0;1;39,3;26;32;0,7;33;336,6795;34;1
0;1;38,2;25;34;0,68;32;332,6299;34;1
0;1;40,9;27;34;0,72;34;340,7755;34;1
0;1;42,4;28;34;0,74;36;344,9641;34;1
0;1;41,6;27;34;0,76;35;340,7755;33;1
0;1;38;25;32;0,68;32;332,6299;34;1
0;1;37,8;25;34;0,7;32;332,6299;34;1
0;1;37,5;25;34;0,66;32;332,6299;34;1
0;1;40,4;27;34;0,72;34;340,7755;34;1
0;1;38,6;25;32;0,68;32;332,6299;33;1
0;1;38,1;24;34;0,7;32;328,5805;35;1
0;1;38,6;25;34;0,68;33;332,6299;36;1
0;1;41,4;28;34;0,76;35;344,9641;37;1
0;1;37,6;25;32;0,68;32;332,6299;38;1
0;1;39,7;26;34;0,72;33;336,6795;38;1
0;1;39,3;26;34;0,72;33;336,6795;38;1
0;1;39,5;26;34;0,74;33;336,6795;38;1
0;1;40;27;34;0,72;34;340,7755;38;1
0;1;40,8;28;34;0,76;35;344,9641;38;1
0;1;41,9;27;36;0,72;35;340,7755;37;1
0;1;38,5;25;34;0,7;32;332,6299;36;1
0;1;38,7;26;34;0,66;33;336,6795;36;1
0;1;39,2;27;34;0,7;33;340,7755;36;1
0;1;39,9;26;34;0,7;34;336,6795;35;1
0;1;41,4;27;34;0,8;35;340,7755;35;1
0;1;41,2;27;34;0,72;35;340,7755;35;1
0;1;43,1;28;34;0,78;36;344,9641;35;1
0;1;41,2;27;34;0,68;35;340,7755;35;1
0;1;39,8;27;34;0,74;34;340,7755;36;1
0;1;40,4;28;34;0,76;34;344,9641;35;1
0;1;39,3;26;34;0,72;33;336,6795;35;1
0;1;40,9;28;34;0,8;35;344,9641;36;1
0;1;41,5;28;34;0,76;36;344,9641;36;1
0;1;42;28;34;0,76;35;344,9641;36;1
0;2;49,6;32;34;0,9;41;378,9254;37;1
0;2;49,3;32;36;0,9;41;378,9254;38;1
0;2;49,9;33;36;0,9;41;385,4558;39;1
0;2;49,8;32;36;0,92;41;378,9254;39;1
0;2;49;32;36;0,9;41;378,9254;39;1
0;1;43,9;29;36;0,82;37;349,2915;39;1
0;2;44,8;30;36;0,88;37;367,001;39;1
0;2;47,7;31;36;0,88;39;372,79;39;1
0;2;48,3;31;36;0,9;40;372,79;39;1
0;1;46,5;29;36;0,86;38;349,2915;38;1
0;2;46,5;31;36;0,86;39;372,79;37;1
0;2;46,8;31;34;0,86;39;372,79;37;1
0;2;51,7;33;38;0,98;43;385,4558;37;1
0;1;43,6;29;36;0,82;37;349,2915;37;1
0;2;48,7;32;36;0,9;40;378,9254;37;1
0;2;49,3;31;36;0,92;40;372,79;37;1
0;2;47,3;30;36;0,86;39;367,001;37;1
0;1;43,7;28;36;0,82;36;344,9641;37;1
0;1;41,4;27;34;0,78;35;340,7755;36;1
0;1;43,6;29;34;0,78;36;349,2915;36;1
0;1;43,5;29;34;0,76;37;349,2915;36;1
0;1;43,3;28;34;0,8;36;344,9641;36;1
0;2;49,7;32;36;0,92;40;378,9254;36;1
0;1;41,3;27;32;0,84;35;340,7755;36;1
0;1;43,1;27;34;0,78;35;340,7755;36;1
0;1;42,4;29;34;0,76;36;349,2915;35;1
0;1;43;27;34;0,84;36;340,7755;36;1
0;2;44,6;30;34;0,84;37;367,001;36;1
0;1;43,1;29;34;0,8;37;349,2915;36;1
0;2;48,8;32;36;0,92;41;378,9254;36;1
0;1;43,1;29;36;0,8;37;349,2915;36;1
0;1;44,6;29;36;0,84;36;349,2915;36;1
0;1;42,9;28;36;0,8;36;344,9641;36;1
0;1;43,4;28;34;0,78;36;344,9641;36;1
0;2;49,2;32;38;0,92;41;378,9254;36;1
0;1;42,8;28;34;0,8;36;344,9641;36;1
0;2;46,7;31;34;0,84;39;372,79;36;1
0;2;49,6;32;36;0,92;40;378,9254;36;1
0;2;47,2;30;34;0,86;38;367,001;36;1
0;1;43,9;29;34;0,8;37;349,2915;36;1
0;1;42,8;29;34;0,8;36;349,2915;36;1
0;1;43,1;28;34;0,78;36;344,9641;36;1
0;1;41,8;27;34;0,78;35;340,7755;36;1
0;1;42,3;29;34;0,78;36;349,2915;36;1
0;1;42,5;28;34;0,8;36;344,9641;36;1
0;1;43,1;28;34;0,78;36;344,9641;36;1
0;1;44,2;29;34;0,8;37;349,2915;36;1
0;2;47,3;31;36;0,9;39;372,79;36;1
0;1;43,9;29;34;0,84;37;349,2915;36;1
0;2;53,5;34;36;1,04;43;392,4298;37;1
0;2;52,2;34;38;1,02;43;392,4298;38;1
0;2;51,9;34;38;1;43;392,4298;38;1
0;2;51,1;33;36;0,98;42;385,4558;38;1
0;2;53,6;35;36;1,02;44;399,896;38;1
0;2;52,6;34;36;1;43;392,4298;38;1
0;2;52;34;38;1;43;392,4298;38;1
0;2;50,9;33;38;0,98;42;385,4558;38;1
0;1;41,7;27;34;0,74;35;340,7755;38;1
0;1;33;22;32;0,58;28;320,2975;37;1
0;1;32,5;21;32;0,56;27;315,9715;36;1
0;1;33,2;22;32;0,58;28;320,2975;35;1
0;1;35;24;32;0,6;30;328,5805;34;1
0;1;35,3;24;32;0,62;30;328,5805;34;1
0;1;44,7;29;36;0,78;38;349,2915;34;1
0;1;45;29;38;0,84;37;349,2915;34;1
0;1;34,9;24;34;0,62;30;328,5805;34;1
0;1;33,6;22;32;0,58;29;320,2975;34;1
0;1;35,8;24;32;0,66;30;328,5805;34;1
0;1;35,2;24;32;0,6;30;328,5805;34;1
0;1;40,9;27;34;0,74;34;340,7755;34;1
0;2;46,2;30;36;0,86;38;367,001;34;1
0;1;42;28;34;0,78;35;344,9641;35;1
0;1;42,1;28;34;0,8;35;344,9641;35;1
0;1;42,3;27;34;0,78;35;340,7755;35;1
0;1;41,4;28;34;0,76;36;344,9641;35;1
0;2;47,4;31;34;0,88;39;372,79;35;1
0;1;41,6;28;34;0,78;35;344,9641;35;1
0;1;41,9;28;32;0,74;35;344,9641;35;1
0;2;45,1;30;36;0,84;38;367,001;35;1
0;1;36,4;24;34;0,64;31;328,5805;35;1
0;1;34;23;34;0,6;29;324,4851;35;1
0;1;34,6;23;34;0,6;29;324,4851;34;1
0;1;37,6;25;34;0,66;32;332,6299;34;1
0;1;33,4;22;32;0,58;29;320,2975;34;1
0;2;39,5;34;32;0,56;40;392,4298;34;1
0;1;41,9;27;34;0,74;35;340,7755;34;1
0;1;31,6;21;26;0,58;27;315,9715;34;1
0;1;34,3;23;32;0,6;29;324,4851;34;1
0;1;33,7;23;30;0,6;29;324,4851;34;1
0;1;31,7;22;32;0,56;28;320,2975;34;1
0;1;32,9;22;34;0,62;28;320,2975;34;1
0;1;31,5;21;32;0,56;27;315,9715;34;1
0;1;43,3;29;34;0,78;37;349,2915;34;1
0;1;42,3;27;34;0,78;35;340,7755;34;1
0;1;34,4;22;32;0,58;29;320,2975;34;1
0;1;36,4;24;32;0,64;31;328,5805;34;1
0;1;34,2;23;32;0,6;29;324,4851;34;1
0;1;34,2;22;32;0,58;29;320,2975;34;1
0;1;32,7;22;32;0,56;27;320,2975;34;1
0;1;36,8;24;32;0,62;30;328,5805;33;1
0;1;33,6;22;32;0,58;29;320,2975;33;1
0;1;32;22;32;0,56;28;320,2975;33;1
0;1;32,2;21;32;0,54;27;315,9715;33;1
0;1;33,2;22;32;0,58;28;320,2975;33;1
0;1;40,1;27;34;0,72;34;340,7755;34;1
0;2;50,3;32;40;0,92;41;378,9254;34;1
0;2;51,7;34;36;0,9;43;392,4298;35;1
0;2;49,5;32;36;0,94;41;378,9254;36;1
0;2;49,9;32;36;0,92;41;378,9254;36;1
0;2;50,1;33;36;0,92;41;385,4558;36;1
0;2;49,8;32;36;0,94;41;378,9254;37;1
0;2;53,6;34;36;1;43;392,4298;37;1
0;2;51,4;33;36;0,98;42;385,4558;37;1
0;2;52,8;34;38;1;44;392,4298;38;1
0;2;56,7;36;38;1,14;46;407,903;38;1
0;2;56,2;37;38;1,16;46;416,4994;38;1
0;2;61,5;39;40;1,18;50;435,6548;39;1
0;2;59,4;38;38;1,16;48;425,7338;39;1
0;2;58,6;38;38;1,12;48;425,7338;40;1
0;2;55,8;36;38;1,08;46;407,903;39;1
0;2;52,8;33;36;1;43;385,4558;39;1
0;2;51,9;34;36;0,98;43;392,4298;39;1
0;2;49,5;32;38;0,94;41;378,9254;38;1
0;1;31,6;21;32;0,54;27;315,9715;37;1
0;1;31,1;21;32;0,56;27;315,9715;35;1
0;1;32,4;22;32;0,58;28;320,2975;34;1
0;1;32,7;22;32;0,58;28;320,2975;34;1
0;1;33,5;23;32;0,58;29;324,4851;34;1
0;1;35;23;32;0,58;29;324,4851;33;1
0;2;47,2;30;34;0,86;39;367,001;34;1
0;2;51,9;34;36;0,96;43;392,4298;35;1
0;2;52,5;34;36;1,02;43;392,4298;36;1
0;2;49,8;32;36;1;41;378,9254;36;1
0;2;52,1;34;36;1;43;392,4298;37;1
0;2;57,3;36;38;1,08;46;407,903;38;1
0;2;55,5;35;36;1,02;45;399,896;38;1
0;2;54,5;36;38;1,08;45;407,903;38;1
0;2;54,6;35;38;1,06;45;399,896;39;1
0;1;39,8;27;34;0,74;34;340,7755;38;1
0;1;37,5;25;34;0,68;32;332,6299;36;1
0;1;38,7;26;32;0,76;33;336,6795;35;1
0;1;34,9;23;32;0,6;29;324,4851;35;1
0;1;33,5;22;32;0,58;29;320,2975;34;1
0;1;31,1;21;32;0,54;26;315,9715;33;1
0;2;47,5;31;36;0,84;39;372,79;33;1
0;2;49,7;32;36;0,92;40;378,9254;34;1
0;2;50,1;32;36;0,92;40;378,9254;35;1
0;2;50,3;33;36;0,94;42;385,4558;36;1
0;2;55,6;36;36;1,02;46;407,903;36;1
0;2;51,5;33;36;0,96;42;385,4558;37;1
0;2;48,9;32;36;0,9;41;378,9254;37;1
0;2;47,1;31;34;0,88;39;372,79;37;1
0;1;37,7;25;34;0,7;32;332,6299;36;1
0;1;31,6;22;34;0,62;28;320,2975;35;1
0;1;41,5;28;34;0,68;35;344,9641;35;1
0;1;38,8;25;34;0,7;33;332,6299;35;1
0;1;39,8;25;34;0,7;33;332,6299;35;1
0;1;37,6;25;34;0,68;32;332,6299;34;1
0;1;34,4;22;32;0,62;29;320,2975;34;1
0;1;31,4;22;32;0,54;28;320,2975;34;1
0;1;32,4;22;32;0,56;28;320,2975;33;1
0;1;31,7;21;32;0,56;27;315,9715;33;1
0;1;32,7;23;32;0,54;28;324,4851;33;1
0;2;45,7;30;36;0,84;38;367,001;34;1
0;2;46,3;30;34;0,86;38;367,001;35;1
0;2;49,2;32;36;0,9;41;378,9254;35;1
0;2;49,5;32;36;0,9;40;378,9254;36;1
0;2;49,3;32;36;0,92;41;378,9254;36;1
0;2;52,1;34;36;1;43;392,4298;36;1
0;2;50,9;33;36;0,96;42;385,4558;37;1
0;2;51,7;34;36;1;43;392,4298;37;1
0;1;35,9;25;32;0,7;30;332,6299;37;1
0;1;42,2;28;34;0,78;35;344,9641;36;1
0;1;42,1;28;34;0,78;35;344,9641;35;1
0;1;41,7;28;34;0,76;35;344,9641;35;1
0;1;39,9;26;34;0,68;34;336,6795;35;1
0;1;40,4;27;34;0,74;34;340,7755;36;1
0;1;33,7;23;32;0,64;30;324,4851;35;1
0;2;47,2;31;34;0,84;39;372,79;35;1
0;2;51;33;36;0,96;42;385,4558;35;1
0;2;50,6;32;36;0,94;41;378,9254;35;1
0;2;51,3;33;36;0,96;42;385,4558;36;1
0;2;49;32;36;0,92;41;378,9254;36;1
0;2;47,1;31;36;0,88;39;372,79;36;1
0;1;36;23;34;0,64;31;324,4851;35;1
0;1;32,6;22;32;0,56;28;320,2975;34;1
0;1;35,7;24;34;0,62;30;328,5805;34;1
0;1;33,2;22;32;0,58;28;320,2975;33;1
0;1;36,3;25;34;0,64;31;332,6299;33;1
0;1;34,3;23;34;0,6;29;324,4851;33;1
0;1;44,6;29;36;0,86;37;349,2915;33;1
0;2;49,5;32;36;0,94;41;378,9254;34;1
0;2;47,5;31;38;0,92;39;372,79;35;1
0;2;48;32;36;0,9;40;378,9254;35;1
0;2;46,9;31;36;0,86;39;372,79;35;1
0;2;53,3;35;36;1;44;399,896;36;1
0;1;39,2;26;34;0,66;33;336,6795;36;1
0;1;38,8;26;32;0,7;33;336,6795;35;1
0;1;41,9;28;34;0,74;35;344,9641;35;1
0;1;37;24;32;0,66;31;328,5805;34;1
0;1;37,6;25;34;0,66;31;332,6299;34;1
0;1;33,4;22;32;0,6;29;320,2975;34;1
0;1;40,1;27;34;0,7;34;340,7755;34;1
0;1;36;24;34;0,62;30;328,5805;34;1
0;1;31,8;21;32;0,56;27;315,9715;33;1
0;1;25,8;18;30;0,44;22;301,7011;33;1
0;1;25;17;30;0,44;22;296,3595;33;1
0;1;23,5;16;28;0,42;20;290,6485;32;1
0;1;29,1;19;32;0,48;24;306,7195;32;1
0;1;22,4;15;28;0,44;19;284,5219;32;1
0;1;26,6;17;30;0,44;23;296,3595;32;1
0;1;24,2;17;30;0,42;21;296,3595;31;1
0;1;26,9;19;30;0,46;23;306,7195;31;1
0;1;24,5;17;28;0,4;21;296,3595;31;1
0;1;24,1;17;30;0,42;21;296,3595;31;1
0;1;27,4;18;30;0,46;24;301,7011;31;1
0;1;25,6;17;30;0,44;22;296,3595;31;1
0;1;29,2;19;32;0,48;26;306,7195;31;1
0;1;32,2;21;32;0,52;27;315,9715;32;1
0;1;29,2;20;30;0,5;25;311,4609;32;1
0;1;31,2;21;32;0,52;27;315,9715;32;1
0;1;31;21;32;0,5;27;315,9715;32;1
0;1;30,1;20;32;0,5;26;311,4609;32;1
0;1;28,9;20;32;0,5;26;311,4609;32;1
0;1;33,1;22;32;0,54;28;320,2975;32;1
0;1;30,9;21;32;0,52;26;315,9715;32;1
0;1;28,8;20;30;0,44;25;311,4609;32;1
0;1;27,6;19;30;0,44;24;306,7195;32;1
0;1;29,4;20;30;0,48;25;311,4609;31;1
0;1;29,4;20;30;0,5;25;311,4609;31;1
0;1;27,1;18;32;0,46;23;301,7011;31;1
0;1;24;16;30;0,44;21;290,6485;31;1
0;1;27,8;19;32;0,46;25;306,7195;31;1
0;1;26,4;18;28;0,44;23;301,7011;31;1
0;1;28,5;19;32;0,48;25;306,7195;31;1
0;1;26,9;19;32;0,44;23;306,7195;31;1
0;1;28,4;19;32;0,48;25;306,7195;31;1
0;1;27,3;19;32;0,46;24;306,7195;31;1
0;1;31,7;22;32;0,54;28;320,2975;31;1
0;1;29,1;20;32;0,5;25;311,4609;32;1
0;1;30,5;20;32;0,5;26;311,4609;32;1
0;1;30,1;20;30;0,5;25;311,4609;32;1
0;1;28,7;20;30;0,5;25;311,4609;32;1
0;1;28,9;19;30;0,5;25;306,7195;32;1
0;1;28,6;20;30;0,48;25;311,4609;32;1
0;1;30;20;32;0,5;26;311,4609;32;1
0;1;26,1;17;30;0,5;21;296,3595;32;1
0;1;34,4;23;32;0,58;29;324,4851;32;1
0;1;29,2;20;30;0,5;25;311,4609;32;1
0;1;36,9;25;34;0,66;31;332,6299;32;1
0;1;40,4;26;32;0,68;34;336,6795;32;1
0;1;37,5;26;34;0,68;32;336,6795;33;1
0;1;38,8;26;34;0,7;32;336,6795;33;1
0;1;38,7;26;34;0,7;33;336,6795;34;1
0;2;46,9;30;34;0,84;38;367,001;34;1
0;1;43,7;28;34;0,8;36;344,9641;34;1
0;1;33,6;23;32;0,58;29;324,4851;34;1
0;1;30,9;21;32;0,54;27;315,9715;33;1
0;1;35,4;24;32;0,62;30;328,5805;33;1
0;1;38,4;25;32;0,66;33;332,6299;33;1
0;1;32,9;23;32;0,58;29;324,4851;33;1
0;1;33;22;32;0,58;28;320,2975;33;1
0;1;34,2;23;32;0,6;29;324,4851;33;1
0;1;30,8;21;32;0,54;26;315,9715;33;1
0;1;29,8;20;32;0,52;26;311,4609;33;1
0;1;31,1;21;30;0,5;26;315,9715;32;1
0;1;28,2;19;30;0,48;24;306,7195;32;1
0;1;29,5;20;30;0,5;25;311,4609;32;1
0;1;25;17;30;0,44;21;296,3595;32;1
0;1;27,3;19;32;0,46;24;306,7195;32;1
0;1;29,8;20;30;0,5;26;311,4609;32;1
0;1;29,6;21;32;0,5;26;315,9715;32;1
0;1;31;22;32;0,5;27;320,2975;32;1
0;1;25,4;18;30;0,44;23;301,7011;32;1
0;1;29,2;20;32;0,48;25;311,4609;32;1
0;1;43,2;28;32;0,54;35;344,9641;32;1
0;1;37,5;25;32;0,66;32;332,6299;32;1
0;1;33;23;32;0,56;28;324,4851;33;1
0;1;33,1;22;32;0,56;28;320,2975;32;1
0;1;33,4;21;32;0,56;28;315,9715;32;1
0;1;41;26;34;0,72;34;336,6795;33;1
0;1;36,4;24;34;0,64;31;328,5805;33;1
0;1;33,3;22;32;0,58;28;320,2975;34;1
0;1;32,5;22;32;0,56;28;320,2975;33;1
0;1;32,4;22;32;0,56;28;320,2975;33;1
0;1;35,5;23;34;0,58;29;324,4851;33;1
0;1;38;25;34;0,6;32;332,6299;33;1
0;1;33,5;22;32;0,58;29;320,2975;33;1
0;1;30,4;21;30;0,52;26;315,9715;32;1
0;1;31,6;21;32;0,52;27;315,9715;32;1
0;1;30,1;21;32;0,5;26;315,9715;32;1
0;1;30,9;21;32;0,52;26;315,9715;32;1
0;1;31,4;21;32;0,54;27;315,9715;32;1
0;1;30,7;20;32;0,52;26;311,4609;32;1
0;1;29,8;20;30;0,5;25;311,4609;32;1
